1.35900000000000	2.16300000000000	1
1.25300000000000	2.88300000000000	1
1.41800000000000	2.77200000000000	1
1.52800000000000	3.31000000000000	1
3.79300000000000	0.576000000000000	0
4.08600000000000	0.227000000000000	0
3.71100000000000	0.802000000000000	0
3.57900000000000	1.27200000000000	0
2.69300000000000	1.99800000000000	1
1.61000000000000	1.09500000000000	1
2.35100000000000	3.21000000000000	1
2.11200000000000	1.83400000000000	1
4.47600000000000	0.0920000000000000	0
2.84400000000000	0.755000000000000	0
2.56300000000000	0.492000000000000	0
4.32900000000000	1.22400000000000	0
0.881000000000000	3.36700000000000	1
0.870000000000000	1.63100000000000	1
0.918000000000000	3.14800000000000	1
5.33200000000000	0.326000000000000	0
3.30000000000000	0.857000000000000	0
3.19100000000000	0.808000000000000	0
